transaction_id,date_id,product_id,customer_id,region_id,salesperson_id,quantity,gross_sales,discount_pct,net_sales,cost,profit
5311,83,14,76,5,2,9,315,0.0,315.0,237.90524598696706,77.09475401303294
5312,400,15,53,4,6,37,1665,0.0,1665.0,1179.9494800183147,485.0505199816853
5313,141,10,103,1,8,38,2280,0.0,2280.0,1516.7091759003483,763.2908240996517
5314,729,2,27,5,7,23,920,0.0,920.0,788.2325595809193,131.76744041908069
5315,516,15,131,1,3,57,2565,0.0,2565.0,1807.6188100124295,757.3811899875705
5316,164,16,3,4,12,53,4770,15.0,4054.5,3007.8291789828745,1046.6708210171255
5317,328,10,121,3,10,21,1260,10.0,1134.0,900.5660425711545,233.43395742884547
5318,319,13,43,1,8,42,7560,5.0,7182.0,5431.996285675858,1750.0037143241416
5319,295,19,37,5,9,6,840,0.0,840.0,597.9794606022429,242.02053939775715
5320,117,19,90,5,1,15,2100,10.0,1890.0,1295.2964124135142,594.7035875864858
5321,205,13,5,1,6,56,10080,0.0,10080.0,8244.381240382545,1835.618759617455
5322,377,4,31,3,4,5,550,15.0,467.5,303.1926470034311,164.3073529965689
5323,487,18,21,2,4,21,1995,,1995.0,1603.3765972599851,391.62340274001485
5324,10,11,50,5,3,14,812,10.0,730.8000000000001,604.2834739650765,126.51652603492357
5325,391,12,120,2,1,36,1620,5.0,1539.0,1281.6153051696183,257.3846948303817
5326,15,2,24,4,14,53,2120,5.0,2014.0,1506.6163050582873,507.38369494171275
5327,507,18,131,4,3,3,285,5.0,270.75,174.097811702594,96.65218829740601
5328,500,17,58,2,8,21,2520,10.0,2268.0,1866.2818477706448,401.71815222935516
5329,6,7,149,2,9,18,1350,10.0,1215.0,914.5894034653816,300.41059653461843
5330,26,4,23,3,4,39,4290,0.0,4290.0,3681.8828638752498,608.1171361247502
5331,662,2,52,1,13,45,1800,0.0,1800.0,1164.7964571575428,635.2035428424572
5332,678,8,148,3,5,46,2300,,2300.0,1686.3722919474355,613.6277080525645
5333,295,8,5,2,1,42,2100,0.0,2100.0,1726.5257081828336,373.47429181716643
5334,161,5,99,5,3,44,2860,5.0,2717.0,1814.519099693547,902.4809003064529
5335,361,17,54,5,10,19,2280,,2280.0,1969.70565728267,310.29434271733
5336,688,10,26,5,9,54,3240,0.0,3240.0,2624.967705979143,615.0322940208571
5337,307,1,138,4,2,52,2080,,2080.0,1643.7785694716745,436.2214305283255
5338,433,2,62,4,9,56,2240,0.0,2240.0,1967.868247789967,272.131752210033
5339,158,9,108,4,14,20,1100,5.0,1045.0,809.9848616859225,235.0151383140775
5340,126,1,26,4,8,10,400,10.0,360.0,224.83926189677354,135.16073810322646
5341,554,12,20,4,10,41,1845,5.0,1752.75,1493.4210944815104,259.3289055184896
5342,661,16,41,1,9,49,4410,10.0,3969.0,2516.825060855609,1452.174939144391
5343,256,3,39,1,6,8,440,0.0,440.0,335.2915122636403,104.7084877363597
5344,701,17,36,1,11,37,4440,5.0,4218.0,3401.627716440531,816.372283559469
5345,710,5,109,3,6,51,3315,,3315.0,2815.863024634086,499.13697536591417
5346,393,4,47,1,7,41,4510,15.0,3833.5,3326.572854178379,506.9271458216208
5347,257,9,32,1,2,48,2640,0.0,2640.0,1899.550718349347,740.4492816506529
5348,698,14,45,1,8,34,1190,5.0,1130.5,866.1781476431983,264.32185235680174
5349,544,18,119,3,4,51,4845,10.0,4360.5,3181.7634925574525,1178.7365074425475
5350,189,17,65,4,6,9,1080,5.0,1026.0,668.3085336672204,357.69146633277956
5351,455,6,37,3,1,47,3290,5.0,3125.5,2327.3539920185476,798.1460079814524
5352,650,1,136,3,9,20,800,0.0,800.0,573.9233259232406,226.07667407675945
5353,261,3,112,5,12,33,1815,0.0,1815.0,1539.2386393998893,275.7613606001107
5354,498,17,34,3,11,7,840,0.0,840.0,718.305990743738,121.694009256262
5355,287,1,6,4,8,2,80,0.0,80.0,67.76215954951907,12.237840450480931
5356,493,12,108,2,7,52,2340,10.0,2106.0,1314.9562305406218,791.0437694593782
5357,680,1,58,2,6,37,1480,0.0,1480.0,1214.7061196658206,265.29388033417945
5358,321,9,64,3,7,50,2750,15.0,2337.5,1776.6101752005586,560.8898247994414
5359,392,18,73,3,8,40,3800,5.0,3610.0,2500.6950549432795,1109.3049450567205
5360,539,10,138,2,12,1,60,10.0,54.0,39.812687178590416,14.187312821409584
5361,466,20,25,3,12,3,390,15.0,331.5,225.03751214047182,106.46248785952818
5362,74,15,88,1,11,19,855,15.0,726.75,599.9520503353373,126.79794966466272
5363,171,18,105,5,2,4,380,15.0,323.0,281.4087511497719,41.59124885022811
5364,186,10,46,2,7,58,3480,0.0,3480.0,2540.5089529223455,939.4910470776545
5365,333,5,66,3,6,8,520,5.0,494.0,311.7413701452408,182.2586298547592
5366,3,5,103,5,7,9,585,10.0,526.5,385.1202998473605,141.3797001526395
5367,367,7,45,4,10,18,1350,0.0,1350.0,938.0208592125321,411.97914078746794
5368,302,15,38,4,12,24,1080,0.0,1080.0,917.7232022619949,162.27679773800514
5369,319,18,85,3,11,5,475,0.0,475.0,358.15982003272813,116.84017996727187
5370,26,17,88,4,9,7,840,10.0,756.0,519.5064589012633,236.49354109873673
5371,514,17,17,3,15,54,6480,5.0,6156.0,4858.6084957809435,1297.3915042190565
5372,681,15,120,1,3,27,1215,5.0,1154.25,835.5910333892908,318.6589666107092
5373,462,15,76,2,2,14,630,15.0,535.5,413.1803260064715,122.31967399352851
5374,147,14,2,5,13,33,1155,0.0,1155.0,1003.0684576539979,151.93154234600206
5375,692,12,78,3,10,15,675,5.0,641.25,505.8422241035349,135.40777589646513
5376,595,4,10,5,5,42,4620,10.0,4158.0,2614.4096030762607,1543.5903969237393
5377,596,1,107,3,8,6,240,15.0,204.0,132.859239597575,71.140760402425
5378,35,14,63,4,1,35,1225,10.0,1102.5,757.6989101189188,344.8010898810812
5379,566,2,145,5,2,45,1800,10.0,1620.0,1345.5097003931676,274.4902996068324
5380,110,17,56,5,7,31,3720,5.0,3534.0,2443.382324678173,1090.617675321827
5381,175,16,34,2,15,29,2610,5.0,2479.5,1880.9024045196347,598.5975954803653
5382,349,19,60,3,5,28,3920,10.0,3528.0,2566.137481271352,961.862518728648
5383,529,10,89,4,1,46,2760,0.0,2760.0,1925.4497164232168,834.5502835767832
5384,457,11,45,1,6,30,1740,10.0,1566.0,1374.3233037480654,191.67669625193457
5385,290,16,113,3,14,47,4230,0.0,4230.0,3125.0873039599187,1104.9126960400813
5386,632,7,108,1,13,55,4125,10.0,3712.5,3179.268070848128,533.231929151872
5387,317,15,66,3,14,33,1485,,1485.0,1289.8680946740876,195.13190532591238
5388,525,3,119,1,9,42,2310,,2310.0,1918.1086400136353,391.8913599863647
5389,652,16,141,2,8,43,3870,10.0,3483.0,2441.2566357216488,1041.7433642783512
5390,625,5,139,2,3,45,2925,5.0,2778.75,1973.3876319167723,805.3623680832277
5391,78,1,60,5,4,13,520,0.0,520.0,412.92949592312203,107.07050407687797
5392,375,7,76,5,5,10,750,5.0,712.5,472.58836834672246,239.91163165327754
5393,447,13,101,4,13,40,7200,0.0,7200.0,6274.292841309893,925.7071586901066
5394,584,6,105,4,9,21,1470,0.0,1470.0,1078.8529874507703,391.14701254922966
5395,359,16,128,3,15,43,3870,0.0,3870.0,3258.6168021755752,611.3831978244248
5396,307,16,1,1,12,51,4590,15.0,3901.5,2961.136913019832,940.3630869801682
5397,199,1,81,1,2,2,80,0.0,80.0,56.25801874602402,23.74198125397598
5398,87,1,78,4,15,33,1320,,1320.0,1021.2019248908023,298.7980751091977
5399,69,1,72,5,8,32,1280,5.0,1216.0,786.5549747792227,429.4450252207773
5400,366,17,122,5,13,49,5880,10.0,5292.0,4469.005796890619,822.9942031093806
5401,280,4,104,4,11,34,3740,15.0,3179.0,2676.037518740464,502.96248125953616
5402,62,9,3,1,15,59,3245,0.0,3245.0,2444.1092913472626,800.8907086527374
5403,285,19,62,1,15,57,7980,0.0,7980.0,6469.069972757478,1510.9300272425216
5404,486,18,116,1,13,51,4845,0.0,4845.0,3872.5408544407805,972.4591455592195
5405,337,10,117,4,12,47,2820,0.0,2820.0,2301.2062756233504,518.7937243766496
5406,97,10,146,5,5,3,180,15.0,153.0,107.55338727717472,45.44661272282528
5407,355,11,37,5,9,21,1218,10.0,1096.2,680.8090671999046,415.39093280009547
5408,239,18,49,3,2,27,2565,0.0,2565.0,1850.3419402148565,714.6580597851435
5409,552,6,126,2,1,48,3360,10.0,3024.0,2258.602220471077,765.3977795289229
5410,217,15,9,2,4,42,1890,0.0,1890.0,1375.0278434798938,514.9721565201062
5411,329,3,65,5,11,8,440,,440.0,279.07955472341985,160.92044527658015
5412,76,8,80,5,13,29,1450,5.0,1377.5,896.0152813290374,481.4847186709626
5413,271,7,125,3,9,16,1200,15.0,1020.0,836.9170490941435,183.08295090585648
5414,568,15,109,5,7,24,1080,0.0,1080.0,898.64231536549,181.35768463450995
5415,659,16,136,2,3,30,2700,0.0,2700.0,1827.0379015510982,872.9620984489018
5416,126,19,80,3,13,45,6300,,6300.0,4458.285341084651,1841.714658915349
5417,533,15,17,3,7,21,945,0.0,945.0,695.2241772160315,249.77582278396847
5418,89,2,81,3,11,19,760,5.0,722.0,466.716617200018,255.283382799982
5419,568,17,110,5,8,3,360,0.0,360.0,225.26850567177854,134.73149432822146
5420,209,12,136,2,2,56,2520,,2520.0,1918.126027890813,601.873972109187
5421,215,16,13,4,13,28,2520,0.0,2520.0,2092.2397835486145,427.76021645138553
5422,603,16,107,1,9,31,2790,15.0,2371.5,1919.7194035592613,451.7805964407387
5423,76,1,144,2,9,57,2280,0.0,2280.0,1851.3249079643044,428.67509203569557
5424,53,7,100,2,15,15,1125,5.0,1068.75,894.9922961176153,173.7577038823847
5425,316,16,104,5,11,7,630,0.0,630.0,553.5078069210958,76.49219307890417
5426,416,2,108,5,1,27,1080,0.0,1080.0,789.7805211063823,290.21947889361775
5427,66,6,85,4,8,10,700,15.0,595.0,378.7164233474014,216.28357665259858
5428,137,10,15,1,14,38,2280,0.0,2280.0,1733.3532586199365,546.6467413800635
5429,698,9,79,4,12,28,1540,10.0,1386.0,1024.0083140703634,361.99168592963656
5430,146,15,129,4,10,41,1845,,1845.0,1451.4022490719954,393.59775092800464
5431,270,17,131,1,13,26,3120,5.0,2964.0,2372.120665335882,591.8793346641178
5432,572,4,46,3,1,30,3300,5.0,3135.0,2669.3268755965796,465.6731244034204
5433,650,12,91,4,11,56,2520,10.0,2268.0,1978.3327603214948,289.6672396785052
5434,82,5,101,5,11,11,715,0.0,715.0,609.7567070476728,105.24329295232724
5435,514,6,119,1,11,23,1610,5.0,1529.5,1058.766798877924,470.733201122076
5436,169,3,84,3,4,30,1650,5.0,1567.5,1030.6289065192095,536.8710934807905
5437,207,18,56,2,2,41,3895,15.0,3310.75,2439.042726052342,871.707273947658
5438,598,3,29,3,15,45,2475,0.0,2475.0,1691.8170147415385,783.1829852584615
5439,717,9,42,1,13,40,2200,5.0,2090.0,1786.6778674149132,303.3221325850868
5440,458,2,50,4,11,48,1920,10.0,1728.0,1200.8657840007547,527.1342159992453
5441,517,10,103,5,13,17,1020,0.0,1020.0,693.7202478866762,326.27975211332375
5442,605,11,123,4,3,14,812,,812.0,619.8039671096021,192.19603289039787
5443,324,13,132,5,7,14,2520,0.0,2520.0,1957.997880472581,562.0021195274189
5444,115,12,133,4,8,49,2205,0.0,2205.0,1638.5747837573774,566.4252162426226
5445,288,10,64,4,5,10,600,0.0,600.0,482.8226299131891,117.17737008681092
5446,703,11,43,5,12,30,1740,,1740.0,1284.5060649358288,455.4939350641712
5447,562,6,44,5,11,57,3990,10.0,3591.0,2981.9355391707586,609.0644608292414
5448,340,7,93,2,9,27,2025,0.0,2025.0,1688.88689438916,336.11310561083997
5449,165,4,41,1,4,16,1760,,1760.0,1511.536163799875,248.4638362001249
5450,250,4,9,5,3,30,3300,0.0,3300.0,2739.7638494891116,560.2361505108884
5451,723,18,6,3,5,42,3990,0.0,3990.0,2813.0146546319897,1176.9853453680103
5452,459,3,46,2,13,25,1375,0.0,1375.0,954.7915123614538,420.2084876385462
5453,644,5,87,2,7,9,585,5.0,555.75,425.19411939267445,130.55588060732555
5454,609,2,33,1,13,22,880,10.0,792.0,504.7718201340403,287.2281798659597
5455,550,17,86,1,9,29,3480,0.0,3480.0,2870.0642375447487,609.9357624552513
5456,100,7,28,1,9,37,2775,10.0,2497.5,2047.4477702977908,450.05222970220916
5457,362,17,80,4,14,5,600,0.0,600.0,521.2626157064233,78.73738429357672
5458,676,12,125,1,1,54,2430,0.0,2430.0,1514.4156864673762,915.5843135326238
5459,586,15,1,2,10,21,945,0.0,945.0,593.0018287131395,351.9981712868605
5460,606,18,134,5,2,46,4370,15.0,3714.5,2382.1938690577667,1332.3061309422333
5461,449,6,123,5,4,45,3150,10.0,2835.0,1949.8593765852688,885.1406234147312
5462,710,16,25,4,5,40,3600,0.0,3600.0,2320.0846338126817,1279.9153661873183
5463,74,11,54,2,11,26,1508,10.0,1357.2,974.2932440221194,382.9067559778806
5464,232,2,70,1,9,56,2240,0.0,2240.0,1725.1535901378186,514.8464098621814
5465,510,9,120,3,11,18,990,5.0,940.5,804.0270190230478,136.47298097695216
5466,296,3,127,2,7,33,1815,5.0,1724.25,1145.2185990778844,579.0314009221156
5467,490,13,10,4,10,13,2340,0.0,2340.0,1602.5351650543637,737.4648349456363
5468,139,13,97,4,14,30,5400,0.0,5400.0,3759.3579112025814,1640.6420887974186
5469,647,5,74,5,4,39,2535,0.0,2535.0,1943.4003751733326,591.5996248266674
5470,665,12,68,2,4,21,945,0.0,945.0,765.2649429195303,179.7350570804697
5471,337,13,117,5,6,57,10260,10.0,9234.0,7302.54899253098,1931.4510074690197
5472,220,15,84,3,2,26,1170,5.0,1111.5,778.488701459045,333.01129854095495
5473,168,20,135,4,12,38,4940,5.0,4693.0,3799.005069980851,893.9949300191488
5474,610,2,95,1,1,42,1680,15.0,1428.0,898.8283457330895,529.1716542669105
5475,235,7,40,3,11,30,2250,5.0,2137.5,1850.229159336122,287.27084066387806
5476,431,3,139,4,10,45,2475,0.0,2475.0,1957.4681720085027,517.5318279914973
5477,278,3,45,1,1,27,1485,5.0,1410.75,1057.292898449568,353.45710155043207
5478,557,15,68,3,6,10,450,15.0,382.5,276.0709173060542,106.42908269394582
5479,357,6,119,3,2,50,3500,5.0,3325.0,2878.378017121026,446.621982878974
5480,491,8,76,1,10,17,850,5.0,807.5,640.6948089631704,166.80519103682957
5481,142,15,23,2,15,21,945,5.0,897.75,771.7565349607548,125.99346503924517
5482,448,7,37,1,3,11,825,0.0,825.0,554.8798856700483,270.12011432995166
5483,491,11,68,2,15,40,2320,10.0,2088.0,1754.5645782720799,333.43542172792013
5484,650,11,39,5,7,24,1392,5.0,1322.3999999999999,1129.7389121786623,192.66108782133756
5485,329,19,61,2,13,47,6580,,6580.0,5275.4751741404825,1304.5248258595175
5486,445,17,140,5,6,10,1200,5.0,1140.0,827.9069144125606,312.0930855874394
5487,163,18,17,4,7,47,4465,10.0,4018.5,3135.6791002922932,882.8208997077068
5488,362,1,17,3,14,11,440,5.0,418.0,271.52134846722214,146.47865153277786
5489,372,13,140,1,7,30,5400,,5400.0,4695.346029585498,704.6539704145016
5490,133,8,88,4,7,38,1900,0.0,1900.0,1198.7487434291259,701.2512565708741
5491,423,9,72,5,15,32,1760,0.0,1760.0,1177.9822235661425,582.0177764338575
5492,124,7,67,3,13,35,2625,5.0,2493.75,1851.9467353651776,641.8032646348224
5493,588,3,87,1,14,16,880,5.0,836.0,622.9478369381906,213.05216306180944
5494,181,16,25,5,3,12,1080,0.0,1080.0,824.2419290692212,255.75807093077879
5495,280,13,149,2,12,20,3600,,3600.0,2635.7234885094854,964.2765114905146
5496,700,15,88,4,4,25,1125,5.0,1068.75,883.5212388970025,185.2287611029975
5497,210,2,34,3,8,17,680,10.0,612.0,505.66982833661797,106.33017166338203
5498,130,9,11,4,11,9,495,5.0,470.25,296.1148069730185,174.13519302698148
5499,459,4,121,5,2,3,330,0.0,330.0,233.2726135793888,96.7273864206112
5500,598,18,129,3,4,26,2470,0.0,2470.0,1934.56476928316,535.4352307168399
5501,38,8,32,2,1,29,1450,10.0,1305.0,971.9666610120682,333.03333898793176
5502,457,20,75,1,10,44,5720,0.0,5720.0,4287.963678800197,1432.0363211998028
5503,450,5,40,1,4,58,3770,,3770.0,2998.181676418467,771.8183235815331
5504,405,12,59,5,5,47,2115,,2115.0,1529.9162483752173,585.0837516247827
5505,487,14,6,5,11,10,350,10.0,315.0,247.370796344181,67.629203655819
5506,183,14,150,2,11,44,1540,10.0,1386.0,1042.968672638299,343.03132736170096
5507,254,9,34,3,5,39,2145,0.0,2145.0,1494.8779818341736,650.1220181658264
5508,246,6,28,1,4,25,1750,5.0,1662.5,1128.9328627524976,533.5671372475024
5509,41,14,144,5,3,14,490,10.0,441.0,375.78212425942615,65.21787574057385
5510,642,16,49,3,8,53,4770,0.0,4770.0,3818.753792351781,951.2462076482188
5511,139,14,13,2,7,58,2030,0.0,2030.0,1359.6739753338659,670.3260246661341
5512,92,5,88,2,11,21,1365,15.0,1160.25,787.0387160822271,373.2112839177729
5513,426,17,107,1,1,6,720,,720.0,466.38447812486834,253.61552187513166
5514,175,5,143,4,2,37,2405,15.0,2044.25,1708.5794812882245,335.67051871177546
5515,370,6,52,2,11,17,1190,0.0,1190.0,912.3400594640757,277.6599405359243
5516,15,5,25,1,1,34,2210,5.0,2099.5,1523.704826070804,575.7951739291959
5517,553,1,119,4,5,51,2040,5.0,1938.0,1669.5294795399464,268.47052046005365
5518,679,3,2,1,13,48,2640,15.0,2244.0,1570.5297245324587,673.4702754675413
5519,571,11,32,2,7,8,464,5.0,440.79999999999995,296.4133580868123,144.38664191318765
5520,430,15,126,3,4,4,180,0.0,180.0,142.6198246485558,37.380175351444194
5521,610,1,44,4,2,3,120,0.0,120.0,75.99684176223985,44.00315823776015
5522,631,18,24,5,2,23,2185,,2185.0,1823.8126082354622,361.1873917645378
5523,128,3,69,3,8,22,1210,15.0,1028.5,755.0266520836076,273.4733479163924
5524,391,9,106,2,3,33,1815,5.0,1724.25,1355.0199736217953,369.2300263782047
5525,610,3,73,2,9,19,1045,0.0,1045.0,910.3775071593956,134.62249284060442
5526,704,1,116,4,3,59,2360,0.0,2360.0,1632.751633485739,727.2483665142611
5527,416,17,71,3,1,27,3240,10.0,2916.0,1837.7332583506427,1078.2667416493573
5528,343,17,138,5,12,34,4080,0.0,4080.0,2542.2510235622135,1537.7489764377865
5529,459,8,68,3,3,13,650,0.0,650.0,412.16079719972595,237.83920280027405
5530,406,7,49,5,4,3,225,0.0,225.0,156.1525000579842,68.84749994201579
5531,210,3,31,1,9,26,1430,10.0,1287.0,912.0161530562531,374.9838469437469
5532,224,12,56,3,14,1,45,15.0,38.25,28.124799887292724,10.125200112707276
5533,558,13,101,5,3,26,4680,15.0,3978.0,2875.5352774233397,1102.4647225766603
5534,713,17,55,5,4,38,4560,10.0,4104.0,2910.1251412536144,1193.8748587463856
5535,600,14,135,2,4,14,490,15.0,416.5,304.56816598968305,111.93183401031695
5536,20,6,1,2,7,48,3360,0.0,3360.0,2863.126042568121,496.8739574318788
5537,460,12,82,3,2,3,135,0.0,135.0,110.43312573980921,24.566874260190787
5538,146,9,50,5,10,59,3245,10.0,2920.5,2171.320718630299,749.1792813697011
5539,458,10,1,4,4,14,840,0.0,840.0,662.1064569844145,177.89354301558546
5540,387,5,139,5,7,38,2470,15.0,2099.5,1537.9946793261438,561.5053206738562
5541,505,9,100,2,14,45,2475,15.0,2103.75,1763.3878744327,340.3621255672999
5542,362,14,143,5,3,25,875,0.0,875.0,578.8782663983314,296.12173360166855
5543,37,8,78,5,14,38,1900,10.0,1710.0,1188.7360361456333,521.2639638543667
5544,30,8,69,4,6,51,2550,10.0,2295.0,1831.4342282889372,463.5657717110628
5545,370,9,7,4,8,30,1650,10.0,1485.0,1217.7534996306072,267.24650036939283
5546,346,19,140,1,3,20,2800,5.0,2660.0,1979.6001501694461,680.3998498305539
5547,560,19,46,3,13,52,7280,,7280.0,5271.780585423847,2008.2194145761532
5548,499,16,48,2,10,56,5040,5.0,4788.0,3637.0611768425797,1150.9388231574203
5549,657,14,64,5,5,31,1085,15.0,922.25,769.5521776326686,152.69782236733136
5550,392,9,6,1,8,52,2860,0.0,2860.0,2039.5256405240088,820.4743594759912
5551,519,5,115,2,11,17,1105,,1105.0,918.6812096178422,186.31879038215777
5552,710,1,77,5,13,31,1240,5.0,1178.0,992.0736158956295,185.92638410437053
5553,194,19,106,5,15,31,4340,5.0,4123.0,2683.413053638512,1439.5869463614881
5554,550,7,110,5,14,31,2325,10.0,2092.5,1804.4482146754385,288.0517853245615
5555,344,13,45,2,9,15,2700,15.0,2295.0,1981.9895279886855,313.0104720113145
5556,607,14,10,4,10,24,840,5.0,798.0,701.823491588929,96.17650841107104
5557,192,14,38,1,3,55,1925,15.0,1636.25,1138.2899141758626,497.9600858241374
5558,728,4,33,1,8,20,2200,5.0,2090.0,1660.9873783544954,429.0126216455046
5559,260,5,148,2,6,14,910,5.0,864.5,653.1974104145246,211.3025895854754
5560,535,7,117,5,11,18,1350,5.0,1282.5,981.3707017083087,301.12929829169127
5561,504,20,64,5,13,19,2470,10.0,2223.0,1410.0176958386537,812.9823041613463
5562,293,13,37,5,6,42,7560,10.0,6804.0,5673.296264177297,1130.7037358227026
5563,29,14,5,2,7,33,1155,5.0,1097.25,700.2052510078829,397.0447489921171
5564,689,2,16,2,8,18,720,15.0,612.0,478.2147516661908,133.7852483338092
5565,451,8,133,5,11,40,2000,0.0,2000.0,1410.3585996871386,589.6414003128614
5566,46,11,85,5,6,39,2262,10.0,2035.8,1521.192399911164,514.6076000888359
5567,256,13,96,5,3,6,1080,0.0,1080.0,792.6227849521115,287.3772150478885
5568,724,8,72,3,13,18,900,15.0,765.0,609.5640490553317,155.43595094466832
5569,555,11,94,1,12,29,1682,5.0,1597.8999999999999,1306.9419354613924,290.95806453860746
5570,363,15,67,5,15,24,1080,0.0,1080.0,946.6172312243743,133.38276877562566
5571,288,4,73,2,7,10,1100,10.0,990.0,730.4521420160953,259.5478579839047
5572,205,19,62,4,1,12,1680,5.0,1596.0,995.4270788223906,600.5729211776094
5573,148,18,16,5,13,14,1330,0.0,1330.0,1155.4088424150732,174.5911575849268
5574,187,12,126,5,12,17,765,15.0,650.25,438.89391083900307,211.35608916099693
5575,232,17,49,2,10,31,3720,15.0,3162.0,2681.0875795118595,480.91242048814047
5576,677,4,9,1,1,17,1870,0.0,1870.0,1607.691774396836,262.3082256031639
5577,19,17,22,2,5,27,3240,10.0,2916.0,1966.9073838187765,949.0926161812235
5578,393,19,67,2,1,39,5460,5.0,5187.0,4076.9788791622445,1110.0211208377555
5579,708,11,59,2,2,53,3074,10.0,2766.6,1834.8443640037783,931.7556359962216
5580,515,1,112,3,11,18,720,0.0,720.0,550.9590873572514,169.0409126427486
5581,514,9,75,2,9,42,2310,5.0,2194.5,1448.7752207401325,745.7247792598675
5582,411,11,33,1,15,7,406,5.0,385.7,319.22616851605954,66.47383148394044
5583,40,2,114,5,6,41,1640,0.0,1640.0,1030.3775220142152,609.6224779857848
5584,280,6,133,5,14,30,2100,5.0,1995.0,1592.5491324920497,402.4508675079503
5585,511,1,135,4,13,58,2320,10.0,2088.0,1426.9827546526349,661.0172453473651
5586,374,19,10,1,4,43,6020,5.0,5719.0,4076.637516706837,1642.3624832931632
5587,677,2,84,2,10,33,1320,,1320.0,1085.0881401853815,234.91185981461854
5588,45,1,128,2,1,6,240,0.0,240.0,166.57283378943856,73.42716621056144
5589,330,3,47,4,15,4,220,5.0,209.0,138.69505782448772,70.30494217551228
5590,250,19,108,5,4,46,6440,0.0,6440.0,4658.219453813031,1781.7805461869693
5591,197,6,132,1,9,12,840,15.0,714.0,536.3348898393148,177.66511016068523
5592,162,4,141,4,13,38,4180,0.0,4180.0,2715.1656630697616,1464.8343369302384
5593,519,12,78,1,5,46,2070,10.0,1863.0,1429.939568668621,433.06043133137905
5594,393,11,106,4,10,31,1798,0.0,1798.0,1296.5607285125236,501.4392714874764
5595,336,10,105,1,8,50,3000,5.0,2850.0,2253.4966903181994,596.5033096818006
5596,81,8,43,2,6,8,400,0.0,400.0,344.76476938010376,55.23523061989624
5597,77,11,84,5,11,3,174,5.0,165.29999999999998,122.43647034923016,42.86352965076982
5598,567,1,87,4,8,32,1280,0.0,1280.0,1058.8106453639696,221.18935463603043
5599,291,7,130,3,1,19,1425,5.0,1353.75,842.6388897602235,511.1111102397765
5600,370,14,112,3,12,45,1575,5.0,1496.25,965.9798076451417,530.2701923548583
5601,432,14,61,2,2,47,1645,,1645.0,1363.6341417088956,281.36585829110436
5602,635,15,5,1,6,42,1890,,1890.0,1520.5735640588323,369.4264359411677
5603,582,9,120,1,14,6,330,5.0,313.5,197.98876873258797,115.51123126741203
5604,497,10,72,5,9,32,1920,10.0,1728.0,1384.8950720378875,343.10492796211247
5605,217,14,114,4,4,13,455,10.0,409.5,336.6383780556215,72.8616219443785
5606,463,14,147,4,14,8,280,0.0,280.0,195.95170986289702,84.04829013710298
5607,364,9,148,2,4,10,550,10.0,495.0,333.45283528646485,161.54716471353515
5608,609,12,2,2,10,10,450,10.0,405.0,316.84831161520225,88.15168838479775
5609,607,6,47,3,6,53,3710,10.0,3339.0,2601.005934436209,737.9940655637911
5610,558,14,53,1,4,18,630,10.0,567.0,452.8179865854128,114.18201341458717
5611,105,11,109,4,2,45,2610,15.0,2218.5,1912.41952372451,306.0804762754899
5612,554,13,23,4,7,48,8640,0.0,8640.0,5761.8310733790795,2878.1689266209205
5613,115,11,8,1,4,7,406,5.0,385.7,282.4209742131585,103.27902578684149
5614,85,19,106,2,10,29,4060,15.0,3451.0,2909.75777454713,541.2422254528701
5615,497,6,112,2,2,45,3150,10.0,2835.0,1830.5122520232671,1004.4877479767329
5616,690,7,35,3,8,53,3975,,3975.0,3377.7286101598,597.2713898401998
5617,593,16,105,3,1,6,540,5.0,513.0,331.55767702148887,181.44232297851113
5618,305,1,108,4,13,5,200,0.0,200.0,143.37266792597782,56.62733207402218
5619,667,3,85,5,6,40,2200,0.0,2200.0,1392.5199321655957,807.4800678344043
5620,183,18,147,3,4,7,665,,665.0,435.73358771981816,229.26641228018184
5621,333,11,31,3,2,10,580,10.0,522.0,429.67486045845794,92.32513954154206
5622,105,15,54,3,11,3,135,5.0,128.25,94.48662208503843,33.763377914961566
5623,244,1,105,3,13,53,2120,,2120.0,1458.9699829468464,661.0300170531536
5624,3,18,100,1,3,48,4560,5.0,4332.0,3584.6169144408104,747.3830855591896
5625,705,17,112,2,12,54,6480,0.0,6480.0,4638.020376585858,1841.9796234141422
5626,227,17,111,2,9,49,5880,0.0,5880.0,4843.7943479284495,1036.2056520715505
5627,396,15,59,2,5,29,1305,5.0,1239.75,826.3460600855641,413.4039399144359
5628,59,9,120,5,9,42,2310,0.0,2310.0,1621.3955199189547,688.6044800810453
5629,512,5,29,3,3,42,2730,,2730.0,2179.6459770424112,550.3540229575888
5630,699,12,47,4,8,44,1980,5.0,1881.0,1174.7949502754284,706.2050497245716
5631,554,18,68,4,14,2,190,0.0,190.0,123.89872619193459,66.10127380806541
5632,506,8,139,1,9,23,1150,0.0,1150.0,853.8669013898428,296.13309861015716
5633,681,6,1,4,11,57,3990,0.0,3990.0,3138.9416762020533,851.0583237979467
5634,64,5,29,2,1,42,2730,5.0,2593.5,1733.0460937300022,860.4539062699978
5635,303,3,117,4,13,53,2915,15.0,2477.75,1814.1747505875362,663.5752494124638
5636,291,10,18,3,15,26,1560,15.0,1326.0,965.1415422878268,360.85845771217316
